"entrezgene_id","entrezgene_accession"
5178,"PEG3"
80232,"WDR26"
27306,"HPGDS"
8293,"SERF1A"
123879,"DCUN1D3"
57149,"LYRM1"
23621,"BACE1"
8929,"PHOX2B"
81553,"CYRIA"
6606,"SMN1"
10847,"SRCAP"
5984,"RFC4"
5292,"PIM1"
55161,"TMEM33"
221468,"TMEM217"
84872,"ZC3H10"
10865,"ARID5A"
4637,"MYL6"
4968,"OGG1"
60468,"BACH2"
200081,"TXLNA"
168455,"CCDC71L"
389524,"GTF2IRD2B"
55683,"KANSL3"
30812,"SOX8"
124220,"ZG16B"
285429,"DCAF4L1"
54496,"PRMT7"
55721,"IQCC"
10463,"SLC30A9"
55809,"TRERF1"
4671,"NAIP"
84734,"FAM167B"
25948,"KBTBD2"
3065,"HDAC1"
221806,"VWDE"
8876,"VNN1"
4974,"OMG"
8875,"VNN2"
23619,"ZIM2"
2124,"EVI2B"
65108,"MARCKSL1"
81629,"TSSK3"
2123,"EVI2A"
9122,"SLC16A4"
4967,"OGDH"
84440,"RAB11FIP4"
85320,"ABCC11"
6601,"SMARCC2"
2966,"GTF2H2"
728340,"GTF2H2C"
6769,"STAC"
163081,"ZNF567"
152573,"SHISA3"
51773,"RSF1"
729873,"TBC1D3"
9757,"KMT2B"
389207,"GRXCR1"
90342,"FER1L5"
10542,"LAMTOR5"
79157,"MFSD11"
131920,"TMEM207"
1192,"CLIC1"
64231,"MS4A6A"
10265,"IRX5"
51441,"YTHDF2"
401145,"CCSER1"
92154,"MTSS2"
81562,"LMAN2L"
8856,"NR1I2"
4897,"NRCAM"
51108,"METTL9"
51102,"MECR"
1950,"EGF"
57480,"PLEKHG1"
26504,"CNNM4"
283232,"TMEM80"
54925,"ZSCAN32"
3827,"KNG1"
3106,"HLA-B"
26505,"CNNM3"
120787,"OR52W1"
100126791,"EGOT"
56920,"SEMA3G"
3359,"HTR3A"
3142,"HLX"
146664,"MGAT5B"
200539,"ANKRD23"
7134,"TNNC1"
55911,"APOBR"
7695,"ZNF136"
4139,"MARK1"
11188,"NISCH"
115703,"ARHGAP33"
51239,"ANKRD39"
10193,"RNF41"
6911,"TBX6"
54910,"SEMA4C"
2028,"ENPEP"
124460,"SNX20"
4150,"MAZ"
643847,"PGA4"
25981,"DNAH1"
126298,"IRGQ"
79177,"ZNF576"
10267,"RAMP1"
79035,"NABP2"
116255,"MOGAT1"
124773,"C17orf64"
79762,"C1orf115"
100170229,"SRRM5"
55157,"DARS2"
10513,"APPBP2"
5424,"POLD1"
2181,"ACSL3"
219957,"OR9Q2"
219447,"OR5AS1"
144125,"OR2AG1"
1111,"CHEK1"
390664,"C1QTNF8"
80790,"CMIP"
93986,"FOXP2"
153684,"ANXA2R-AS1"
283375,"SLC39A5"
201176,"ARHGAP27"
2580,"GAK"
25930,"PTPN23"
149041,"RC3H1"
9114,"ATP6V0D1"
283373,"ANKRD52"
55924,"INKA2"
54859,"ELP6"
3752,"KCND3"
3250,"HPR"
1431,"CS"
23042,"PDXDC1"
390260,"OR6X1"
338382,"RAB7B"
10335,"IRAG1"
2186,"BPTF"
10675,"CSPG5"
50848,"F11R"
84695,"LOXL3"
116379,"IL22RA2"
84286,"TMEM175"
57515,"SERINC1"
285668,"C5orf64"
51319,"RSRC1"
5570,"PKIB"
100131187,"TSTD1"
221481,"ARMC12"
22809,"ATF5"
7391,"USF1"
1725,"DHPS"
389383,"CLPSL2"
340204,"CLPSL1"
1208,"CLPS"
9487,"PIGL"
1609,"DGKQ"
1639,"DCTN1"
222662,"LHFPL5"
6732,"SRPK1"
27031,"NPHP3"
257106,"ARHGAP30"
347853,"TBX10"
282770,"OR10AG1"
201161,"CENPV"
54543,"TOMM7"
79345,"OR51B2"
84444,"DOT1L"
57488,"ESYT2"
10330,"CNPY2"
7314,"UBB"
10861,"SLC26A1"
81607,"NECTIN4"
55111,"PLEKHJ1"
219983,"OR4D6"
22907,"DHX30"
60626,"RIC8A"
3425,"IDUA"
51393,"TRPV2"
126823,"KLHDC9"
51561,"IL23A"
5260,"PHKG1"
5202,"PFDN2"
29070,"CCDC113"
8175,"SF3A2"
319,"APOF"
4817,"NIT1"
10599,"SLCO1B1"
26800,"SNORD49A"
1798,"DPAGT1"
692106,"SNORD65"
5573,"PRKAR1A"
23049,"SMG1"
53834,"FGFRL1"
2852,"GPER1"
80317,"ZKSCAN3"
3375,"IAPP"
3206,"HOXA10"
268,"AMH"
79912,"PYROXD1"
56940,"DUSP22"
993,"CDC25A"
5645,"PRSS2"
342900,"LEUTX"
10417,"SPON2"
9191,"DEDD"
9149,"DYRK1B"
93664,"CADPS2"
5965,"RECQL"
6047,"RNF4"
1510,"CTSE"
51026,"GOLT1B"
728411,"GUSBP1"
820,"CAMP"
3662,"IRF4"
2091,"FBL"
51385,"ZNF589"
56997,"COQ8A"
283165,"KIRREL3-AS3"
80763,"SPX"
1132,"CHRM4"
202299,"LINC01554"
57569,"ARHGAP20"
317719,"KLHL10"
10201,"NME6"
3459,"IFNGR1"
51067,"YARS2"
55175,"KLHL11"
47,"ACLY"
784,"CACNB3"
284391,"ZNF844"
23383,"MAU2"
79647,"AKIRIN1"
8603,"FAM193A"
4725,"NDUFS5"
22999,"RIMS1"
8701,"DNAH11"
55791,"LRIF1"
285231,"FBXW12"
729747,"ZNF878"
29123,"ANKRD11"
79961,"DENND2D"
125997,"MBD3L2"
79230,"ZNF557"
341019,"DCDC1"
94235,"GNG8"
353088,"ZNF429"
27289,"RND1"
84126,"ATRIP"
7757,"ZNF208"
112,"ADCY6"
1117,"CHI3L2"
25850,"ZNF345"
10198,"MPHOSPH9"
55850,"USE1"
64764,"CREB3L2"
50863,"NTM"
83538,"ODAD4"
6794,"STK11"
1267,"CNP"
285888,"CNPY1"
7266,"DNAJC7"
5576,"PRKAR2A"
644150,"WIPF3"
79020,"C7orf25"
53637,"S1PR5"
8099,"CDK2AP1"
55663,"ZNF446"
154661,"RUNDC3B"
84240,"ZCCHC9"
5361,"PLXNA1"
126669,"SHE"
4798,"NFRKB"
3240,"HP"
79155,"TNIP2"
354,"KLK3"
127733,"UBXN10"
55206,"SBNO1"
6391,"SDHC"
6452,"SH3BP2"
7514,"XPO1"
134526,"ACOT12"
4850,"CNOT4"
5357,"PLS1"
91574,"MTRFR"
23635,"SSBP2"
57647,"DHX37"
6415,"SELENOW"
405,"ARNT"
84626,"KRBA1"
9266,"CYTH2"
26577,"PCOLCE2"
140707,"BRI3BP"
390927,"ZNF793"
65985,"AACS"
11100,"HNRNPUL1"
118,"ADD1"
79876,"UBA5"
6755,"SSTR5"
6299,"SALL1"
1731,"SEPTIN1"
220032,"GDPD4"
93432,"MGAM2"
2591,"GALNT3"
64419,"MTMR14"
23382,"AHCYL2"
348174,"CLEC18A"
55626,"AMBRA1"
2904,"GRIN2B"
28511,"NKIRAS2"
79809,"TTC21B"
142,"PARP1"
84298,"LLPH"
11213,"IRAK3"
79132,"DHX58"
55762,"ZNF701"
84132,"USP42"
92797,"HELB"
63934,"ZNF667"
146433,"IL34"
2648,"KAT2A"
25823,"TPSG1"
152,"ADRA2C"
132332,"SMIM43"
54550,"NECAB2"
29124,"LGALS13"
219899,"TBCEL"
7691,"ZNF132"
4891,"SLC11A2"
6795,"AURKC"
29990,"PILRB"
4790,"NFKB1"
6500,"SKP1"
26341,"OR5H1"
4720,"NDUFS2"
94086,"HSPB9"
8493,"PPM1D"
8720,"MBTPS1"
7862,"BRPF1"
64100,"ELSPBP1"
57479,"PRR12"
27122,"DKK3"
2006,"ELN"
10743,"RAI1"
284370,"ZNF615"
130540,"FLACC1"
2729,"GCLC"
55852,"TEX2"
5515,"PPP2CA"
5713,"PSMD7"
66008,"TRAK2"
400720,"ZNF772"
1633,"DCK"
23395,"LARS2"
143570,"XRRA1"
55437,"STRADB"
3872,"KRT17"
126295,"ZNF57"
2811,"GP1BA"
8313,"AXIN2"
56242,"ZNF253"
147912,"SIX5"
8671,"SLC4A4"
401265,"KLHL31"
94160,"ABCC12"
5696,"PSMB8"
84911,"ZNF382"
151254,"C2CD6"
163227,"ZNF100"
9618,"TRAF4"
85406,"DNAJC14"
254228,"CALHM5"
57787,"MARK4"
221301,"CALHM4"
5052,"PRDX1"
64431,"ACTR6"
79583,"TMEM231"
51389,"RWDD1"
4678,"NASP"
58538,"MPP4"
3996,"LLGL1"
8994,"LIMD1"
6923,"ELOB"
10803,"CCR9"
221302,"ZUP1"
7138,"TNNT1"
3841,"KPNA5"
6249,"CLIP1"
1230,"CCR1"
3038,"HAS3"
7166,"TPH1"
729230,"CCR2"
1444,"CSHL1"
9034,"CCRL2"
54921,"CHTF8"
2829,"XCR1"
1232,"CCR3"
6499,"SKIV2L"
10351,"ABCA8"
2915,"GRM5"
4057,"LTF"
113455421,"DERPC"
51734,"MSRB1"
6123,"RPL3L"
4716,"NDUFB10"
9776,"ATG13"
6187,"RPS2"
2638,"GC"
149483,"CCDC17"
65061,"CDK15"
80319,"CXXC4"
353322,"ANKRD37"
440435,"GPR179"
55325,"UFSP2"
60313,"GPBP1L1"
26207,"PITPNC1"
83597,"RTP3"
574042,"SNORA10"
26784,"SNORA64"
79442,"LRRC2"
677844,"SNORA78"
146310,"RNF151"
10607,"TBL3"
6489,"ST8SIA1"
256949,"KANK3"
9120,"SLC16A6"
51249,"TMEM69"
441054,"C4orf47"
78987,"CRELD1"
27173,"SLC39A1"
9912,"ARHGAP44"
7699,"ZNF140"
256309,"CCDC110"
79784,"MYH14"
9891,"NUAK1"
2987,"GUK1"
57679,"ALS2"
64786,"TBC1D15"
256380,"SCML4"
9645,"MICAL2"
124056,"NOXO1"
27295,"PDLIM3"
11231,"SEC63"
9143,"SYNGR3"
5306,"PITPNA"
253714,"MMS22L"
283869,"NPW"
9351,"SLC9A3R2"
5099,"PCDH7"
7098,"TLR3"
6470,"SHMT1"
341567,"H1-7"
8470,"SORBS2"
23390,"ZDHHC17"
4795,"NFKBIL1"
245802,"MS4A6E"
23769,"FLRT1"
4913,"NTHL1"
219854,"TMEM218"
221472,"FGD2"
90850,"ZNF598"
3222,"HOXC5"
23409,"SIRT4"
22822,"PHLDA1"
51168,"MYO15A"
83468,"GLT8D2"
7128,"TNFAIP3"
8825,"LIN7A"
55553,"SOX6"
7249,"TSC2"
83443,"SF3B5"
8676,"STX11"
80863,"PRRT1"
728858,"C12orf71"
101060200,"ZNF891"
25799,"ZNF324"
196383,"RILPL2"
65125,"WNK1"
5110,"PCMT1"
5468,"PPARG"
162962,"ZNF836"
55900,"ZNF302"
23033,"DOP1A"
26135,"SERBP1"
11309,"SLCO2B1"
55276,"PGM2"
57708,"MIER1"
90799,"CEP95"
6320,"CLEC11A"
57731,"SPTBN4"
10744,"PTTG2"
7006,"TEC"
124925,"SEZ6"
112611,"RWDD2A"
8859,"STK19"
23329,"TBC1D30"
7294,"TXK"
100507050,"TPBGL"
7181,"NR2C1"
57620,"STIM2"
408,"ARRB1"
63897,"HEATR6"
6733,"SRPK2"
2879,"GPX4"
50651,"SLC45A1"
6891,"TAP2"
57576,"KIF17"
55802,"DCP1A"
55967,"NDUFA12"
22933,"SIRT2"
9043,"SPAG9"
55349,"CHDH"
283212,"KLHL35"
9921,"RNF10"
55540,"IL17RB"
50937,"CDON"
79862,"ZNF669"
100310812,"SPDYE2B"
163590,"TOR1AIP2"
23216,"TBC1D1"
6890,"TAP1"
93973,"ACTR8"
51377,"UCHL5"
6878,"TAF6"
2177,"FANCD2"
5250,"SLC25A3"
8763,"CD164"
6207,"RPS13"
79744,"ZNF419"
5286,"PIK3C2A"
53371,"NUP54"
3783,"KCNN4"
317,"APAF1"
285755,"PPIL6"
23142,"DCUN1D4"
3338,"DNAJC4"
8540,"AGPS"
6668,"SP2"
388588,"SMIM1"
4355,"MPP2"
2257,"FGF12"
730087,"ZNF726"
127544,"RNF19B"
219541,"MED19"
6610,"SMPD2"
199777,"ZNF626"
64780,"MICAL1"
80726,"IQCN"
222171,"PRR15"
7372,"UMPS"
10691,"GMEB1"
84866,"TMEM25"
7652,"ZNF99"
92283,"ZNF461"
57057,"TBX20"
200014,"CC2D1B"
2969,"GTF2I"
374291,"NDUFS7"
79172,"CENPO"
339977,"LRRC66"
6443,"SGCB"
51277,"DNAJC27"
3693,"ITGB5"
132671,"SPATA18"
1600,"DAB1"
79730,"NSUN7"
109,"ADCY3"
23507,"LRRC8B"
9841,"ZBTB24"
56667,"MUC13"
581,"BAX"
5238,"PGM3"
9877,"ZC3H11A"
323,"APBB2"
2317,"FLNB"
56912,"IFT46"
55339,"WDR33"
10197,"PSME3"
374918,"IGFL1"
653657,"MBD3L3"
6261,"RYR1"
5433,"POLR2D"
79595,"SAP130"
283238,"SLC22A24"
916,"CD3E"
10487,"CAP1"
283951,"C16orf91"
629,"CFB"
4297,"KMT2A"
23550,"PSD4"
1389,"CREBL2"
2842,"GPR19"
9611,"NCOR1"
55114,"ARHGAP17"
51202,"DDX47"
7922,"SLC39A7"
1347,"COX7A2"
10665,"TSBP1"
7849,"PAX8"
6927,"HNF1A"
80777,"CYB5B"
7345,"UCHL1"
11332,"ACOT7"
115584,"SLC5A11"
84163,"GTF2IRD2"
8857,"FCGBP"
285973,"ATG9B"
26092,"TOR1AIP1"
6233,"RPS27A"
50944,"SHANK1"
2636,"GBX1"
7979,"SEM1"
488,"ATP2A2"
65988,"ZNF747"
6819,"SULT1C2"
51317,"PHF21A"
146177,"VWA3A"
51668,"HSPB11"
23333,"DPY19L1"
340156,"MYLK4"
817,"CAMK2D"
10590,"SCGN"
2048,"EPHB2"
7472,"WNT2"
221613,"H2AC1"
255626,"H2BC1"
147920,"IGFL2"
6631,"SNRPC"
100288072,"SDR42E2"
29904,"EEF2K"
136991,"ASZ1"
27233,"SULT1C4"
342865,"VSTM2B"
54887,"UHRF1BP1"
85509,"MBD3L1"
84305,"PYM1"
51455,"REV1"
2901,"GRIK5"
6490,"PMEL"
23294,"ANKS1A"
124411,"KRBOX5"
8997,"KALRN"
54499,"TMCO1"
83992,"CTTNBP2"
219537,"SMTNL1"
56547,"MMP26"
51728,"POLR3K"
79622,"SNRNP25"
26502,"NARF"
9379,"NRXN2"
22859,"ADGRL1"
4350,"MPG"
984,"CDK11B"
6954,"TCP11"
124446,"TMEM219"
54480,"CHPF2"
728378,"POTEF"
5449,"POU1F1"
1800,"DPEP1"
80228,"ORAI2"
57663,"USP29"
375316,"RBM44"
90379,"DCAF15"
1017,"CDK2"
147664,"ERVV-1"
9734,"HDAC9"
64859,"NABP1"
27231,"NMRK2"
80063,"ATF7IP2"
152015,"ROPN1B"
8578,"SCARF1"
339390,"CLEC4G"
256710,"GLIPR1L1"
10721,"POLQ"
4221,"MEN1"
144321,"GLIPR1L2"
8193,"DPF1"
11010,"GLIPR1"
8436,"CAVIN2"
51725,"FBXO40"
72,"ACTG2"
25917,"THUMPD3"
84166,"NLRC5"
9862,"MED24"
11103,"KRR1"
375323,"LHFPL4"
11186,"RASSF1"
1716,"DGUOK"
160492,"LMNTD1"
10534,"ZNRD2"
200424,"TET3"
254102,"EHBP1L1"
2673,"GFPT1"
730101,"LOC730101"
28978,"TMEM14A"
2939,"GSTA2"
23101,"MCF2L2"
2065,"ERBB3"
342977,"NANOS3"
4217,"MAP3K5"
79173,"BRME1"
10089,"KCNK7"
148229,"ATP8B3"
26027,"ACOT11"
4296,"MAP3K11"
26872,"STEAP1"
50619,"DEF6"
261729,"STEAP2"
2178,"FANCE"
10327,"AKR1A1"
22848,"AAK1"
7124,"TNF"
399909,"PCNX3"
83636,"C19orf12"
7101,"NR2E1"
282617,"IFNL3"
27153,"ZNF777"
343450,"KCNT2"
7866,"IFRD2"
155061,"ZNF746"
79086,"SMIM7"
6494,"SIPA1"
55027,"HEATR3"
29953,"TRHDE"
26122,"EPC2"
84691,"GARIN1B"
8724,"SNX3"
283953,"TMEM114"
752,"FMNL1"
28962,"OSTM1"
65009,"NDRG4"
4154,"MBNL1"
5166,"PDK4"
3800,"KIF5C"
23519,"ANP32D"
1780,"DYNC1I1"
4054,"LTBP3"
720,"C4A"
110384692,"LOC110384692"
3906,"LALBA"
58158,"NEUROD4"
27077,"B9D1"
9948,"WDR1"
80824,"DUSP16"
79041,"TMEM38A"
610,"HCN2"
9052,"GPRC5A"
5442,"POLRMT"
50865,"HEBP1"
1513,"CTSK"
196472,"GARIN6"
5571,"PRKAG1"
146712,"B3GNTL1"
2035,"EPB41"
130576,"LYPD6B"
93622,"LOC93622"
27006,"FGF22"
55658,"RNF126"
10336,"PCGF3"
402135,"OR5K2"
9389,"SLC22A14"
130574,"LYPD6"
10272,"FSTL3"
6752,"SSTR2"
9382,"COG1"
27249,"MMADHC"
131368,"ZPLD1"
55908,"ANGPTL8"
729597,"SPDYE6"
8772,"FADD"
1448,"CSN3"
389541,"LAMTOR4"
55028,"C17orf80"
7148,"TNXB"
100287045,"FAM90A26"
55107,"ANO1"
1027,"CDKN1B"
345062,"PRSS48"
10474,"TADA3"
2713,"GK3P"
10961,"ERP29"
29969,"MDFIC"
399,"RHOH"
9545,"RAB3D"
642843,"CPSF4L"
100142659,"CTAGE8"
55258,"THNSL2"
10148,"EBI3"
23580,"CDC42EP4"
80018,"NAA25"
84923,"FAM104A"
65249,"ZSWIM4"
100288801,"FRG2C"
3708,"ITPR1"
170961,"ANKRD24"
836,"CASP3"
7077,"TIMP2"
346673,"STRA8"
80059,"LRRTM4"
5439,"POLR2J"
390,"RND3"
91584,"PLXNA4"
100653515,"CEP295NL"
9789,"SPCS2"
125061,"AFMID"
6892,"TAPBP"
10906,"TRAFD1"
8324,"FZD7"
63892,"THADA"
388524,"RPSAP58"
2352,"FOLR3"
9159,"PCSK7"
80155,"NAA15"
79709,"COLGALT1"
643904,"RNF222"
100141515,"C17orf99"
57674,"RNF213"
283450,"HECTD4"
5802,"PTPRS"
6645,"SNTB2"
84901,"NFATC2IP"
5623,"PSPN"
8570,"KHSRP"
10758,"TRAF3IP2"
1656,"DDX6"
7975,"MAFK"
64748,"PLPPR2"
202915,"TMEM184A"
100132341,"CLUHP3"
51279,"C1RL"
25979,"DHRS7B"
10155,"TRIM28"
84262,"PSMG3"
79841,"AGBL2"
392617,"ELFN1"
9847,"C2CD5"
51031,"GLOD4"
1081,"CGA"
2996,"GYPE"
222234,"FAM185A"
442890,"MIR133B"
3605,"IL17A"
2994,"GYPB"
1012,"CDH13"
4172,"MCM3"
372,"ARCN1"
222235,"FBXL13"
146754,"DNAH2"
222950,"NYAP1"
8809,"IL18R1"
9040,"UBE2M"
51501,"HIKESHI"
3268,"AGFG2"
2993,"GYPA"
112744,"IL17F"
3281,"HSBP1"
8685,"MARCO"
80759,"KHDC1"
27243,"CHMP2A"
57020,"VPS35L"
554226,"ANKRD30BL"
220001,"VWCE"
127540,"HMGB4"
100316904,"SAP25"
93643,"TJAP1"
729359,"PLIN4"
4034,"LRCH4"
29998,"BICRA"
113451,"AZIN2"
201266,"SLC39A11"
391356,"PTRHD1"
51072,"MEMO1"
79414,"LRFN3"
4926,"NUMA1"
644096,"SDHAF1"
163183,"SYNE4"
56910,"STARD7"
23587,"ELP5"
3123,"HLA-DRB1"
387263,"C6orf120"
26261,"FBXO24"
401251,"SAPCD1"
5452,"POU2F2"
56658,"TRIM39"
55223,"TRIM62"
1520,"CTSS"
129607,"CMPK2"
134860,"TAAR9"
10919,"EHMT2"
10552,"ARPC1A"
56918,"C2orf83"
2251,"FGF6"
1649,"DDIT3"
388333,"SPDYE4"
53938,"PPIL3"
57602,"USP36"
10095,"ARPC1B"
51434,"ANAPC7"
286826,"LIN9"
64399,"HHIP"
400506,"KNOP1"
9738,"CCP110"
4999,"ORC2"
10393,"ANAPC10"
92293,"TMEM132C"
11333,"PDAP1"
60673,"ATG101"
8896,"BUD31"
387837,"CLEC12B"
8148,"TAF15"
57157,"PHTF2"
338811,"TAFA2"
440563,"HNRNPCL2"
494115,"RBMXL1"
4709,"NDUFB3"
51704,"GPRC5B"
221424,"LRRC73"
2635,"GBP3"
171017,"ZNF384"
80741,"LY6G5C"
3012,"H2AC8"
221391,"OPN5"
130271,"PLEKHH2"
433,"ASGR2"
124152,"IQCK"
6059,"ABCE1"
23036,"ZNF292"
92806,"CENPBD1P"
2633,"GBP1"
50855,"PARD6A"
134728,"IRAK1BP1"
84080,"ENKD1"
51626,"DYNC2LI1"
5697,"PYY"
4301,"AFDN"
100170841,"EPOP"
2634,"GBP2"
4302,"MLLT6"
388284,"C16orf86"
6539,"SLC6A12"
81577,"GFOD2"
388646,"GBP7"
51295,"ECSIT"
115361,"GBP4"
284106,"CISD3"
54726,"OTUD4"
7703,"PCGF2"
27245,"AHDC1"
4261,"CIITA"
56257,"MEPCE"
64240,"ABCG5"
5447,"POR"
64241,"ABCG8"
2268,"FGR"
5691,"PSMB3"
2047,"EPHB1"
56915,"EXOSC5"
79800,"CARF"
419,"ART3"
8396,"PIP4K2B"
199675,"MCEMP1"
144717,"PHETA1"
54883,"CWC25"
23583,"SMUG1"
115704,"EVI5L"
4134,"MAP4"
2537,"IFI6"
81033,"KCNH6"
329,"BIRC2"
1994,"ELAVL1"
649330,"HNRNPCL3"
5241,"PGR"
10964,"IFI44L"
23025,"UNC13A"
6579,"SLCO1A2"
10238,"DCAF7"
55023,"PHIP"
10396,"ATP8A1"
284613,"CYB561D1"
4026,"LPP"
81628,"TSC22D4"
79567,"RIPOR1"
57463,"AMIGO1"
2773,"GNAI3"
51204,"TACO1"
9755,"TBKBP1"
732253,"TDRG1"
375593,"TRIM73"
2780,"GNAT2"
57476,"GRAMD1B"
55201,"MAP1S"
392862,"GRID2IP"
56970,"ATXN7L3"
5743,"PTGS2"
57226,"LYRM2"
440107,"PLEKHG7"
10777,"ARPP21"
56890,"MDM1"
55146,"ZDHHC4"
55604,"CARMIL1"
23576,"DDAH1"
124790,"HEXIM2"
162515,"SLC16A11"
6566,"SLC16A1"
10331,"B3GNT3"
79877,"DCAKD"
3640,"INSL3"
10128,"LRPPRC"
152789,"JAKMIP1"
57605,"PITPNM2"
79034,"INTS15"
4803,"NGF"
5879,"RAC1"
9518,"GDF15"
23195,"MDN1"
26155,"NOC2L"
10664,"CTCF"
11211,"FZD10"
120939,"TMEM52B"
8178,"ELL"
3569,"IL6"
120863,"DEPDC4"
84069,"PLEKHN1"
80022,"MYO15B"
154386,"LINC01600"
55200,"PLEKHG6"
402682,"UFSP1"
55744,"COA1"
4322,"MMP13"
57801,"HES4"
9636,"ISG15"
57610,"RANBP10"
375790,"AGRN"
7378,"UPP1"
64787,"EPS8L2"
84102,"SLC41A2"
579,"NKX3-2"
55769,"ZNF83"
259282,"BOD1L1"
11137,"PWP1"
26238,"LINC01558"
55815,"TSNAXIP1"
85302,"FBF1"
3780,"KCNN1"
11108,"PRDM4"
25885,"POLR1A"
84765,"ZNF577"
255061,"TAC4"
121549,"ASCL4"
9730,"DCAF1"
51253,"MRPL37"
5094,"PCBP2"
643664,"SLC35G6"
91653,"BOC"
80095,"ZNF606"
23648,"SSBP3"
92521,"SPECC1"
387267,"KRTAP5-4"
728743,"LOC728743"
55611,"OTUB1"
1278,"COL1A2"
84924,"ZNF566"
3676,"ITGA4"
80152,"CENPT"
440051,"KRTAP5-11"
113746,"ODF3"
1018,"CDK3"
253461,"ZBTB38"
163059,"ZNF433"
2873,"GPS1"
5719,"PSMD13"
83639,"TEX101"
462,"SERPINC1"
253018,"HCG27"
27076,"LYPD3"
22796,"COG2"
653583,"PHLDB3"
200523,"TEX37"
151790,"WDR49"
22934,"RPIA"
23474,"ETHE1"
64395,"GMCL1"
10753,"CAPN9"
23132,"RAD54L2"
11017,"SNRNP27"
25891,"PAMR1"
55069,"TMEM248"
57215,"THAP11"
84886,"C1orf198"
284346,"ZNF575"
23644,"EDC4"
4084,"MXD1"
9704,"DHX34"
7786,"MAP3K12"
221895,"JAZF1"
23272,"TASOR"
10561,"IFI44"
5093,"PCBP1"
56917,"MEIS3"
51119,"SBDS"
100131814,"AHI1-DT"
54980,"C2orf42"
126668,"TDRD10"
6895,"TARBP2"
25884,"CHRDL2"
55585,"UBE2Q1"
441273,"SPDYE2"
80067,"DCAF17"
350383,"GPR142"
9808,"KIAA0087"
123904,"NRN1L"
8844,"KSR1"
131890,"GRK7"
5681,"PSKH1"
29887,"SNX10"
6533,"SLC6A6"
1506,"CTRL"
79901,"CYBRD1"
5699,"PSMB10"
103,"ADAR"
339804,"C2orf74"
1453,"CSNK1D"
6543,"SLC8A2"
160287,"LDHAL6A"
10617,"STAMBP"
83930,"STARD3NL"
3931,"LCAT"
11133,"KPTN"
10612,"TRIM3"
23243,"ANKRD28"
11016,"ATF7"
6560,"SLC12A4"
8775,"NAPA"
280636,"SELENOH"
4192,"MDK"
445347,"TARP"
80862,"ZNRD1ASP"
445347,"TARP"
9267,"CYTH1"
517,"ATP5MC2"
84215,"ZNF541"
80069,"LINC00574"
9182,"RASSF9"
7136,"TNNI2"
23122,"CLASP2"
4922,"NTS"
7516,"XRCC2"
199720,"GGN"
25834,"MGAT4C"
63979,"FIGNL1"
399473,"SPRED3"
57410,"SCYL1"
162966,"ZNF600"
121512,"FGD4"
1644,"DDC"
162967,"ZNF320"
22905,"EPN2"
284353,"NKPD1"
64180,"DPEP3"
25818,"KLK5"
3139,"HLA-L"
9813,"EFCAB14"
64174,"DPEP2"
79804,"HAND2-AS1"
5653,"KLK6"
54920,"DUS2"
5664,"PSEN2"
84437,"MSANTD4"
146923,"RUNDC1"
5650,"KLK7"
374786,"EFCAB5"
23187,"PHLDB1"
4033,"IRAG2"
55095,"SAMD4B"
10320,"IKZF1"
84824,"FCRLA"
56927,"GPR108"
342666,"LRRC37A11P"
11266,"DUSP12"
11259,"FILIP1L"
100131303,"DPEP2NB"
22820,"COPG1"
23420,"NOMO1"
7188,"TRAF5"
54718,"BTN2A3P"
130399,"ACVR1C"
5644,"PRSS1"
3116,"HLA-DPB2"
84433,"CARD11"
7779,"SLC30A1"
26115,"TANC2"
56941,"HMCES"
441250,"TYW1B"
90,"ACVR1"
8620,"NPFF"
343035,"RD3"
7481,"WNT11"
22926,"ATF6"
79039,"DDX54"
1487,"CTBP1"
161882,"ZFPM1"
100049587,"SIGLEC14"
342931,"RFPL4A"
2350,"FOLR2"
124245,"ZC3H18"
2866,"GPR42"
255057,"CBARP"
201254,"CENPX"
8971,"H1-10"
388559,"ZNF888"
79872,"CBLL1"
126014,"OSCAR"
90288,"EFCAB12"
84934,"RITA1"
27189,"IL17C"
5024,"P2RX3"
1535,"CYBA"
115811,"IQCD"
8930,"MBD4"
1840,"DTX1"
1811,"SLC26A3"
201255,"LRRC45"
3636,"INPPL1"
5876,"RABGGTB"
55350,"VNN3P"
7024,"TFCP2"
147965,"FAM98C"
4543,"MTNR1A"
4597,"MVD"
23158,"TBC1D9"
5881,"RAC3"
3239,"HOXD13"
10603,"SH2B2"
3238,"HOXD12"
3237,"HOXD11"
3236,"HOXD10"
147841,"SPC24"
5425,"POLD2"
6010,"RHO"
3235,"HOXD9"
132243,"H1-8"
3234,"HOXD8"
692085,"SNORD45C"
51181,"DCXR"
26805,"SNORD45A"
55297,"CCDC91"
26804,"SNORD45B"
4438,"MSH4"
23129,"PLXND1"
6885,"MAP3K7"
606293,"KLKP1"
333929,"SNAI3"
406903,"MIR10B"
3233,"HOXD4"
9622,"KLK4"
115992,"RNF166"
960,"CD44"
163486,"DENND1B"
348180,"CTU2"
3231,"HOXD1"
3232,"HOXD3"
9669,"EIF5B"
3850,"KRT3"
3851,"KRT4"
136332,"LRGUK"
80254,"CEP63"
338785,"KRT79"
23418,"CRB1"
10298,"PAK4"
3899,"AFF3"
196374,"KRT78"
84912,"SLC35B4"
3875,"KRT18"
51283,"BFAR"
284001,"CCDC57"
