"ID","Name","Gene_Target","entrez_id"
"DB01359","Penbutolol","HTR1B",3351
"DB01359","Penbutolol","CYP2D6",1565
"DB01359","Penbutolol","ORM1",5004
"DB01364","Ephedrine","SLC6A2",6530
"DB01364","Ephedrine","ADRA1A",148
"DB01364","Ephedrine","SLC18A2",6571
"DB01364","Ephedrine","ACHE",43
"DB01364","Ephedrine","BCHE",590
"DB01365","Mephentermine","ADRA1A",148
"DB01365","Mephentermine","ADRB1",153
"DB01367","Rasagiline","MAOB",4129
"DB01367","Rasagiline","BCL2",596
"DB01367","Rasagiline","CYP1A2",1544
"DB01369","Quinupristin","CYP3A4",1576
"DB01394","Colchicine","TUBB1",81027
"DB01394","Colchicine","TUBB",203068
"DB01394","Colchicine","CYP3A4",1576
"DB01394","Colchicine","CYP2B6",1555
"DB01394","Colchicine","CYP2C8",1558
"DB01394","Colchicine","CYP2E1",1571
"DB01394","Colchicine","ABCB4",5244
"DB01394","Colchicine","SLC22A3",6581
"DB01394","Colchicine","ABCB1",5243
"DB01394","Colchicine","ABCC1",4363
"DB01396","Digitoxin","ATP1A1",476
"DB01396","Digitoxin","CYP3A4",1576
"DB01396","Digitoxin","CYP11A1",1583
"DB01396","Digitoxin","SLCO1A2",6579
"DB01396","Digitoxin","SLCO4C1",353189
"DB01396","Digitoxin","ABCB1",5243
"DB01396","Digitoxin","ALB",213
"DB01399","Salsalate","PTGS2",5743
"DB01399","Salsalate","PTGS1",5742
"DB01400","Neostigmine","ACHE",43
"DB01400","Neostigmine","BCHE",590
"DB01401","Choline magnesium trisalicylate","PTGS1",5742
"DB01401","Choline magnesium trisalicylate","PTGS2",5743
"DB01403","Methotrimeprazine","DRD2",1813
"DB01403","Methotrimeprazine","DRD1",1812
"DB01403","Methotrimeprazine","DRD5",1816
"DB01403","Methotrimeprazine","DRD3",1814
"DB01403","Methotrimeprazine","DRD4",1815
"DB01403","Methotrimeprazine","HTR2A",3356
"DB01403","Methotrimeprazine","HTR2C",3358
"DB01403","Methotrimeprazine","HRH1",3269
"DB01403","Methotrimeprazine","CHRM1",1128
"DB01403","Methotrimeprazine","CHRM2",1129
"DB01403","Methotrimeprazine","CHRM3",1131
"DB01403","Methotrimeprazine","CHRM4",1132
"DB01403","Methotrimeprazine","CHRM5",1133
"DB01403","Methotrimeprazine","ADRA1A",148
"DB01403","Methotrimeprazine","ADRA1B",147
"DB01403","Methotrimeprazine","ADRA1D",146
"DB01403","Methotrimeprazine","ADRA2A",150
"DB01403","Methotrimeprazine","ADRA2B",151
"DB01403","Methotrimeprazine","ADRA2C",152
"DB01403","Methotrimeprazine","CYP2D6",1565
"DB01403","Methotrimeprazine","CYP2E1",1571
"DB01413","Cefepime","SLC22A5",6584
"DB01413","Cefepime","SLC15A1",6564
"DB01413","Cefepime","SLC15A2",6565
"DB01415","Ceftibuten","SLC15A1",6564
"DB01415","Ceftibuten","SLC15A2",6565
"DB01415","Ceftibuten","SLC22A6",9356
"DB01415","Ceftibuten","SLC22A8",9376
"DB01426","Ajmaline","SCN5A",6331
"DB01426","Ajmaline","ORM1",5004
"DB01427","Amrinone","PDE3A",5139
"DB01427","Amrinone","PDE4B",5142
"DB01427","Amrinone","TNF",7124
"DB01430","Almitrine","ATP1A1",476
"DB01435","Antipyrine","PTGS2",5743
"DB01435","Antipyrine","PTGS1",5742
"DB01435","Antipyrine","CYP2C8",1558
"DB01435","Antipyrine","CYP2C9",1559
"DB01435","Antipyrine","CYP1A2",1544
"DB01435","Antipyrine","CYP2C19",1557
"DB01435","Antipyrine","CYP3A4",1576
"DB01435","Antipyrine","CYP2A6",1548
"DB01435","Antipyrine","CYP2B6",1555
"DB01435","Antipyrine","CYP2C18",1562
"DB01435","Antipyrine","CYP2D6",1565
"DB01435","Antipyrine","CYP2E1",1571
"DB01435","Antipyrine","SLC22A6",9356
"DB01437","Glutethimide","GABRA1",2554
"DB01437","Glutethimide","GABRA1",2554
"DB01437","Glutethimide","CYP11A1",1583
"DB01437","Glutethimide","CYP2D6",1565
"DB01452","Diamorphine","OPRM1",4988
"DB01452","Diamorphine","OPRK1",4986
"DB01452","Diamorphine","OPRD1",4985
"DB01452","Diamorphine","CES1",1066
"DB01452","Diamorphine","SERPINA7",6906
"DB01544","Flunitrazepam","TSPO",706
"DB01544","Flunitrazepam","GABRA2",2555
"DB01544","Flunitrazepam","GABRA4",2557
"DB01544","Flunitrazepam","GABRA5",2558
"DB01544","Flunitrazepam","GABRA6",2559
"DB01544","Flunitrazepam","GABRA3",2556
"DB01544","Flunitrazepam","GABRA1",2554
"DB01544","Flunitrazepam","GABRB3",2562
"DB01544","Flunitrazepam","GABRG2",2566
"DB01544","Flunitrazepam","CYP2C19",1557
"DB01544","Flunitrazepam","UGT2B7",7364
"DB01544","Flunitrazepam","CYP2A6",1548
"DB01544","Flunitrazepam","CYP2B6",1555
"DB01544","Flunitrazepam","CYP2C9",1559
"DB01544","Flunitrazepam","CYP3A4",1576
"DB01544","Flunitrazepam","CYP2E1",1571
"DB01544","Flunitrazepam","UGT1A1",54658
"DB01544","Flunitrazepam","UGT1A3",54659
"DB01551","Dihydrocodeine","CYP2D6",1565
"DB01551","Dihydrocodeine","CYP3A4",1576
"DB01558","Bromazepam","GABRA1",2554
"DB01558","Bromazepam","GABRA2",2555
"DB01558","Bromazepam","GABRA3",2556
"DB01558","Bromazepam","GABRA4",2557
"DB01558","Bromazepam","GABRA5",2558
"DB01558","Bromazepam","GABRA6",2559
"DB01558","Bromazepam","GABRB1",2560
"DB01558","Bromazepam","GABRB2",2561
"DB01558","Bromazepam","GABRB3",2562
"DB01558","Bromazepam","GABRG1",2565
"DB01558","Bromazepam","GABRG2",2566
"DB01558","Bromazepam","GABRG3",2567
"DB01558","Bromazepam","GABRD",2563
"DB01558","Bromazepam","GABRE",2564
"DB01558","Bromazepam","GABRP",2568
"DB01558","Bromazepam","GABRR1",2569
"DB01558","Bromazepam","GABRR2",2570
"DB01558","Bromazepam","GABRR3",200959
"DB01558","Bromazepam","GABRQ",55879
"DB01558","Bromazepam","CYP3A4",1576
"DB01558","Bromazepam","CYP1A2",1544
"DB01558","Bromazepam","CYP2C19",1557
"DB01558","Bromazepam","CYP2E1",1571
"DB01576","Dextroamphetamine","SLC18A2",6571
"DB01576","Dextroamphetamine","SLC6A2",6530
"DB01576","Dextroamphetamine","SLC6A3",6531
"DB01576","Dextroamphetamine","TAAR1",134864
"DB01576","Dextroamphetamine","ADRA1A",148
"DB01576","Dextroamphetamine","ADRA1B",147
"DB01576","Dextroamphetamine","CYP2D6",1565
"DB01576","Dextroamphetamine","SLC6A3",6531
"DB01577","Metamfetamine","SLC6A3",6531
"DB01577","Metamfetamine","SLC6A4",6532
"DB01577","Metamfetamine","SLC6A2",6530
"DB01577","Metamfetamine","SLC18A2",6571
"DB01577","Metamfetamine","SLC18A1",6570
"DB01577","Metamfetamine","TAAR1",134864
"DB01577","Metamfetamine","ADRA2A",150
"DB01577","Metamfetamine","ADRA2B",151
"DB01577","Metamfetamine","ADRA2C",152
"DB01577","Metamfetamine","MAOA",4128
"DB01577","Metamfetamine","MAOB",4129
"DB01577","Metamfetamine","CYP2D6",1565
"DB01577","Metamfetamine","SLC22A3",6581
"DB01577","Metamfetamine","SLC22A5",6584
"DB01579","Phendimetrazine","ADRA1A",148
"DB01579","Phendimetrazine","SLC6A2",6530
"DB01579","Phendimetrazine","ADRA1B",147
"DB01580","Oxprenolol","ADRB1",153
"DB01580","Oxprenolol","ADRB2",154
"DB01580","Oxprenolol","ADRB3",155
"DB01580","Oxprenolol","CYP2D6",1565
"DB01580","Oxprenolol","SLC22A2",6582
"DB01581","Sulfamerazine","ALB",213
"DB01582","Sulfamethazine","ALB",213
"DB01587","Ketazolam","TSPO",706
"DB01587","Ketazolam","GABRA1",2554
"DB01587","Ketazolam","GABRB1",2560
"DB01587","Ketazolam","GABRG1",2565
"DB01587","Ketazolam","GABRD",2563
"DB01587","Ketazolam","GABRE",2564
"DB01587","Ketazolam","CYP3A4",1576
"DB01587","Ketazolam","ABCB1",5243
"DB01587","Ketazolam","ALB",213
"DB01588","Prazepam","GABRA1",2554
"DB01588","Prazepam","GABRA2",2555
"DB01588","Prazepam","GABRA3",2556
"DB01588","Prazepam","GABRA5",2558
"DB01588","Prazepam","GABRG1",2565
"DB01588","Prazepam","GABRG2",2566
"DB01588","Prazepam","GABRG3",2567
"DB01588","Prazepam","GABRB1",2560
"DB01588","Prazepam","GABRB2",2561
"DB01588","Prazepam","GABRB3",2562
"DB01588","Prazepam","GABRD",2563
"DB01588","Prazepam","GABRE",2564
"DB01588","Prazepam","GABRP",2568
"DB01588","Prazepam","GABRR1",2569
"DB01588","Prazepam","GABRR2",2570
"DB01588","Prazepam","GABRR3",200959
"DB01588","Prazepam","GABRA1",2554
"DB01588","Prazepam","CYP3A4",1576
"DB01589","Quazepam","GABRA1",2554
"DB01589","Quazepam","GABRA2",2555
"DB01589","Quazepam","GABRA3",2556
"DB01589","Quazepam","GABRA5",2558
"DB01589","Quazepam","GABRG1",2565
"DB01589","Quazepam","GABRG2",2566
"DB01589","Quazepam","GABRG3",2567
"DB01589","Quazepam","GABRB1",2560
"DB01589","Quazepam","GABRB3",2562
"DB01589","Quazepam","GABRD",2563
"DB01589","Quazepam","GABRE",2564
"DB01589","Quazepam","GABRP",2568
"DB01589","Quazepam","GABRR1",2569
"DB01589","Quazepam","GABRR2",2570
"DB01589","Quazepam","GABRR3",200959
"DB01589","Quazepam","GABRA1",2554
"DB01589","Quazepam","CYP2C19",1557
"DB01589","Quazepam","CYP2C9",1559
"DB01589","Quazepam","CYP3A4",1576
"DB01589","Quazepam","CYP2B6",1555
"DB01590","Everolimus","MTOR",2475
"DB01590","Everolimus","CYP3A4",1576
"DB01590","Everolimus","SLCO1B1",10599
"DB01590","Everolimus","SLCO1B3",28234
"DB01590","Everolimus","SLCO1A2",6579
"DB01595","Nitrazepam","GABRA1",2554
"DB01595","Nitrazepam","GABRA2",2555
"DB01595","Nitrazepam","GABRA3",2556
"DB01595","Nitrazepam","GABRA4",2557
"DB01595","Nitrazepam","GABRA5",2558
"DB01595","Nitrazepam","GABRA6",2559
"DB01595","Nitrazepam","GABRB1",2560
"DB01595","Nitrazepam","GABRB2",2561
"DB01595","Nitrazepam","GABRB3",2562
"DB01595","Nitrazepam","GABRG1",2565
"DB01595","Nitrazepam","GABRG2",2566
"DB01595","Nitrazepam","GABRG3",2567
"DB01595","Nitrazepam","GABRD",2563
"DB01595","Nitrazepam","GABRE",2564
"DB01595","Nitrazepam","GABRP",2568
"DB01595","Nitrazepam","GABRR1",2569
"DB01595","Nitrazepam","GABRR2",2570
"DB01595","Nitrazepam","GABRR3",200959
"DB01595","Nitrazepam","GABRQ",55879
"DB01595","Nitrazepam","SCN1A",6323
"DB01595","Nitrazepam","CYP3A4",1576
"DB01595","Nitrazepam","CYP2E1",1571
"DB01597","Cilastatin","DPEP1",1800
"DB01597","Cilastatin","SLC22A6",9356
"DB01597","Cilastatin","SLC22A8",9376
"DB01600","Tiaprofenic acid","PTGS2",5743
"DB01600","Tiaprofenic acid","PTGS1",5742
"DB01601","Lopinavir","CYP3A4",1576
"DB01601","Lopinavir","CYP2D6",1565
"DB01601","Lopinavir","CYP2C19",1557
"DB01601","Lopinavir","CYP2B6",1555
"DB01601","Lopinavir","CYP2C9",1559
"DB01601","Lopinavir","CYP2C8",1558
"DB01601","Lopinavir","CYP3A4",1576
"DB01601","Lopinavir","ABCB1",5243
"DB01601","Lopinavir","SLCO1B1",10599
"DB01601","Lopinavir","SLCO1B3",28234
"DB01601","Lopinavir","ABCB11",8647
"DB01606","Tazobactam","SLC22A6",9356
"DB01606","Tazobactam","SLC22A8",9376
"DB01610","Valganciclovir","SLC15A1",6564
"DB01610","Valganciclovir","SLC15A2",6565
"DB01610","Valganciclovir","SLC6A14",11254
"DB01611","Hydroxychloroquine","TLR7",51284
"DB01611","Hydroxychloroquine","TLR9",54106
"DB01611","Hydroxychloroquine","CYP2D6",1565
"DB01611","Hydroxychloroquine","ABCB1",5243
"DB01612","Amyl Nitrite","NPR1",4881
"DB01612","Amyl Nitrite","ALDH2",217
"DB01613","Erythrityl tetranitrate","NPR1",4881
"DB01613","Erythrityl tetranitrate","NPR2",4882
"DB01618","Molindone","DRD2",1813
"DB01618","Molindone","HTR1A",3350
"DB01618","Molindone","HTR2A",3356
"DB01618","Molindone","CHRM1",1128
"DB01623","Thiothixene","DRD2",1813
"DB01623","Thiothixene","DRD1",1812
"DB01623","Thiothixene","HTR2A",3356
"DB01623","Thiothixene","CYP1A2",1544
"DB01623","Thiothixene","CYP2D6",1565
"DB01623","Thiothixene","SLC22A1",6580
"DB01623","Thiothixene","ALB",213
"DB01624","Zuclopenthixol","DRD1",1812
"DB01624","Zuclopenthixol","DRD5",1816
"DB01624","Zuclopenthixol","DRD2",1813
"DB01624","Zuclopenthixol","ADRA1A",148
"DB01624","Zuclopenthixol","ADRA2A",150
"DB01624","Zuclopenthixol","HTR2A",3356
"DB01624","Zuclopenthixol","HRH1",3269
"DB01624","Zuclopenthixol","CYP2D6",1565
"DB01624","Zuclopenthixol","CYP3A4",1576
"DB01626","Pargyline","MAOB",4129
"DB01626","Pargyline","MAOA",4128
"DB01628","Etoricoxib","PTGS2",5743
"DB01628","Etoricoxib","CYP3A4",1576
"DB01628","Etoricoxib","CYP2C9",1559
"DB01628","Etoricoxib","CYP2D6",1565
"DB01628","Etoricoxib","CYP1A2",1544
"DB01628","Etoricoxib","CYP2C19",1557
"DB01628","Etoricoxib","CYP2E1",1571
"DB01744","Camphor","TRPV1",7442
"DB01744","Camphor","TRPV3",162514
"DB01744","Camphor","TRPA1",8989
"DB01744","Camphor","TRPM8",79054
"DB01764","Dalfopristin","CYP3A4",1576
"DB02638","Terlipressin","AVPR2",554
"DB02638","Terlipressin","AVPR1B",553
"DB02638","Terlipressin","AVPR1A",552
"DB02703","Fusidic acid","CYP2D6",1565
"DB02703","Fusidic acid","CYP3A4",1576
"DB02703","Fusidic acid","UGT1A1",54658
"DB02703","Fusidic acid","ABCB11",8647
"DB02703","Fusidic acid","ABCC2",1244
"DB02703","Fusidic acid","ABCG2",9429
"DB02703","Fusidic acid","SLCO1B1",10599
"DB02709","Resveratrol","NQO2",4835
"DB02709","Resveratrol","CSNK2A1",1457
"DB02709","Resveratrol","PTGS1",5742
"DB02709","Resveratrol","PTGS2",5743
"DB02709","Resveratrol","ALOX15",246
"DB02709","Resveratrol","ALOX5",240
"DB02709","Resveratrol","AHR",196
"DB02709","Resveratrol","PI4K2B",55300
"DB02709","Resveratrol","ITGA5",3678
"DB02709","Resveratrol","ITGB3",3690
"DB02709","Resveratrol","APP",351
"DB02709","Resveratrol","SNCA",6622
"DB02709","Resveratrol","ESR1",2099
"DB02709","Resveratrol","MTNR1A",4543
"DB02709","Resveratrol","MTNR1B",4544
"DB02709","Resveratrol","CLEC14A",161198
"DB02709","Resveratrol","NR1I2",8856
"DB02709","Resveratrol","NR1I3",9970
"DB02709","Resveratrol","SLC2A1",6513
"DB02709","Resveratrol","CBR1",873
"DB02709","Resveratrol","PPARA",5465
"DB02709","Resveratrol","PPARG",5468
"DB02709","Resveratrol","AKT1",207
"DB02709","Resveratrol","KHSRP",8570
"DB02709","Resveratrol","CYP1A2",1544
"DB02709","Resveratrol","CYP1A1",1543
"DB02709","Resveratrol","CYP1B1",1545
"DB02709","Resveratrol","CYP3A4",1576
"DB02709","Resveratrol","TTR",7276
"DB02709","Resveratrol","ALB",213
"DB02925","Piretanide","SLC12A1",6557
"DB03128","Acetylcholine","ACHE",43
"DB03128","Acetylcholine","CHRM1",1128
"DB03128","Acetylcholine","CHRM2",1129
"DB03128","Acetylcholine","CHRM3",1131
"DB03128","Acetylcholine","CHRM4",1132
"DB03128","Acetylcholine","CHRNA7",1139
"DB03128","Acetylcholine","SLC22A5",6584
"DB03128","Acetylcholine","SLC22A1",6580
"DB03166","Acetic acid","SLCO2B1",11309
"DB03166","Acetic acid","SLC16A1",6566
"DB03255","Phenol","ALB",213
"DB03585","Oxyphenbutazone","PLA2G2E",30814
"DB03585","Oxyphenbutazone","SLC22A6",9356
"DB03585","Oxyphenbutazone","ALB",213
"DB03766","Propanoic acid","FABP4",2167
"DB03793","Benzoic Acid","DAO",1610
"DB03793","Benzoic Acid","RAB9A",9367
"DB03793","Benzoic Acid","PRDX5",25824
"DB03793","Benzoic Acid","SLC15A1",6564
"DB03793","Benzoic Acid","SLCO2B1",11309
"DB03793","Benzoic Acid","SLC22A8",9376
"DB03793","Benzoic Acid","SLC16A1",6566
"DB03796","Palmitic Acid","PAEP",5047
"DB03796","Palmitic Acid","HNF4G",3174
"DB03796","Palmitic Acid","CYP2C8",1558
"DB03796","Palmitic Acid","TRAPPC3",27095
"DB03796","Palmitic Acid","RHO",6010
"DB03796","Palmitic Acid","SEC14L2",23541
"DB03796","Palmitic Acid","PPT1",5538
"DB03796","Palmitic Acid","PMP2",5375
"DB03796","Palmitic Acid","LALBA",3906
"DB03796","Palmitic Acid","PPARA",5465
"DB03796","Palmitic Acid","FABP4",2167
"DB03796","Palmitic Acid","FABP5",2171
"DB03796","Palmitic Acid","FABP3",2170
"DB03796","Palmitic Acid","FABP2",2169
"DB03796","Palmitic Acid","ALB",213
"DB04209","Dequalinium","XIAP",331
"DB04209","Dequalinium","CNGA1",1259
"DB04209","Dequalinium","KCNMA1",3778
"DB04743","Nimesulide","PTGS2",5743
"DB04743","Nimesulide","PLA2G2E",30814
"DB04743","Nimesulide","LTF",4057
"DB04743","Nimesulide","CYP3A4",1576
"DB04794","Bifonazole","CYP2B6",1555
"DB04794","Bifonazole","CYP19A1",1588
"DB04794","Bifonazole","CYP2E1",1571
"DB04794","Bifonazole","CYP3A4",1576
"DB04817","Metamizole","PTGS1",5742
"DB04817","Metamizole","CYP2B6",1555
"DB04817","Metamizole","CYP3A4",1576
"DB04820","Nialamide","MAOB",4129
"DB04820","Nialamide","MAOA",4128
"DB04820","Nialamide","COMT",1312
"DB04825","Prenylamine","CALM1",801
"DB04825","Prenylamine","MYLK2",85366
"DB04825","Prenylamine","CYP3A4",1576
"DB04827","Urethane","PLA2G4A",5321
"DB04827","Urethane","MPO",4353
"DB04827","Urethane","AOX1",316
"DB04835","Maraviroc","CCR5",1234
"DB04835","Maraviroc","CYP3A4",1576
"DB04838","Cyclandelate","CACNA2D1",781
"DB04838","Cyclandelate","CES1",1066
"DB04838","Cyclandelate","CYP3A4",1576
"DB04840","Debrisoquine","SLC6A2",6530
"DB04840","Debrisoquine","CYP2D6",1565
"DB04840","Debrisoquine","CYP1A1",1543
"DB04840","Debrisoquine","ABCB1",5243
"DB04841","Flunarizine","CACNA1G",8913
"DB04841","Flunarizine","CACNA1H",8912
"DB04841","Flunarizine","CACNA1I",8911
"DB04841","Flunarizine","HRH1",3269
"DB04841","Flunarizine","CALM1",801
"DB04841","Flunarizine","CYP2D6",1565
"DB04841","Flunarizine","CYP2C9",1559
"DB04841","Flunarizine","CYP1A1",1543
"DB04841","Flunarizine","CYP1A2",1544
"DB04841","Flunarizine","CYP2A6",1548
"DB04841","Flunarizine","CYP3A4",1576
"DB04842","Fluspirilene","DRD2",1813
"DB04842","Fluspirilene","HTR2A",3356
"DB04842","Fluspirilene","CACNG1",786
"DB04842","Fluspirilene","CYP3A4",1576
"DB04845","Ixabepilone","TUBB3",10381
"DB04845","Ixabepilone","CYP3A4",1576
"DB04846","Celiprolol","ADRB1",153
"DB04846","Celiprolol","ADRB2",154
"DB04846","Celiprolol","ADRB3",155
"DB04846","Celiprolol","ADRA2A",150
"DB04846","Celiprolol","ADRA2B",151
"DB04846","Celiprolol","ADRA2C",152
"DB04846","Celiprolol","CYP2D6",1565
"DB04855","Dronedarone","ADRA1A",148
"DB04855","Dronedarone","ADRA1B",147
"DB04855","Dronedarone","ADRA1D",146
"DB04855","Dronedarone","ADRA2A",150
"DB04855","Dronedarone","ADRA2B",151
"DB04855","Dronedarone","ADRA2C",152
"DB04855","Dronedarone","ADRB1",153
"DB04855","Dronedarone","KCNH2",3757
"DB04855","Dronedarone","CACNA1C",775
"DB04855","Dronedarone","CACNA1D",776
"DB04855","Dronedarone","CACNA1F",778
"DB04855","Dronedarone","CACNA1S",779
"DB04855","Dronedarone","CACNB1",782
"DB04855","Dronedarone","CACNB2",783
"DB04855","Dronedarone","CACNB3",784
"DB04855","Dronedarone","CACNB4",785
"DB04855","Dronedarone","SCN1A",6323
"DB04855","Dronedarone","KCNK2",3776
"DB04855","Dronedarone","CYP3A4",1576
"DB04855","Dronedarone","CYP2D6",1565
"DB04855","Dronedarone","ABCB1",5243
"DB04855","Dronedarone","ALB",213
"DB04861","Nebivolol","ADRB1",153
"DB04861","Nebivolol","ADRB2",154
"DB04861","Nebivolol","CYP2D6",1565
"DB04861","Nebivolol","CYP3A4",1576
"DB04864","Huperzine A","ACHE",43
"DB04865","Omacetaxine mepesuccinate","RPL3",6122
"DB04876","Vildagliptin","DPP4",1803
"DB04880","Enoximone","PDE3A",5139
"DB04896","Milnacipran","SLC6A4",6532
"DB04896","Milnacipran","SLC6A2",6530
"DB04896","Milnacipran","GRIN1",2902
"DB04896","Milnacipran","CYP3A4",1576
"DB04898","Ximelagatran","F2",2147
"DB04898","Ximelagatran","CYP2C9",1559
"DB04911","Oritavancin","CYP3A4",1576
"DB04911","Oritavancin","CYP2D6",1565
"DB04911","Oritavancin","CYP2C9",1559
"DB04911","Oritavancin","CYP2C19",1557
"DB04920","Clevidipine","CACNA1F",778
"DB04920","Clevidipine","CACNA1S",779
"DB04920","Clevidipine","CACNA1D",776
"DB04920","Clevidipine","CACNA1C",775
"DB04920","Clevidipine","CYP2C9",1559
"DB04920","Clevidipine","CYP2D6",1565
"DB04920","Clevidipine","CYP2E1",1571
"DB04920","Clevidipine","CYP2C19",1557
"DB04920","Clevidipine","CYP3A4",1576
"DB04920","Clevidipine","BCHE",590
"DB04930","Permethrin","SCN1A",6323
"DB04930","Permethrin","ESR1",2099
"DB04930","Permethrin","NR1I2",8856
"DB04930","Permethrin","CYP2B6",1555
"DB04930","Permethrin","CYP3A4",1576
"DB04946","Iloperidone","HTR2A",3356
"DB04946","Iloperidone","DRD2",1813
"DB04946","Iloperidone","DRD1",1812
"DB04946","Iloperidone","DRD3",1814
"DB04946","Iloperidone","DRD4",1815
"DB04946","Iloperidone","HTR1A",3350
"DB04946","Iloperidone","HTR6",3362
"DB04946","Iloperidone","HTR7",3363
"DB04946","Iloperidone","ADRA1A",148
"DB04946","Iloperidone","HRH1",3269
"DB04946","Iloperidone","ADRA2C",152
"DB04946","Iloperidone","CYP2D6",1565
"DB04946","Iloperidone","CYP3A4",1576
"DB04946","Iloperidone","CYP3A5",1577
"DB04946","Iloperidone","CYP3A7",1551
"DB04946","Iloperidone","CYP2E1",1571
"DB04948","Lofexidine","ADRA2A",150
"DB04948","Lofexidine","ADRA1A",148
"DB04948","Lofexidine","HTR1A",3350
"DB04948","Lofexidine","HTR7",3363
"DB04948","Lofexidine","HTR2C",3358
"DB04948","Lofexidine","HTR1D",3352
"DB04948","Lofexidine","CYP2D6",1565
"DB04948","Lofexidine","CYP1A2",1544
"DB04948","Lofexidine","CYP2C19",1557
"DB04948","Lofexidine","ABCB5",340273
"DB04948","Lofexidine","SLC47A1",55244
"DB04951","Pirfenidone","FURIN",5045
"DB04951","Pirfenidone","CYP1A2",1544
"DB04953","Ezogabine","KCNQ2",3785
"DB04953","Ezogabine","KCNQ3",3786
"DB04953","Ezogabine","KCNQ4",9132
"DB04953","Ezogabine","KCNQ5",56479
"DB04953","Ezogabine","UGT1A1",54658
"DB04953","Ezogabine","UGT1A3",54659
"DB04953","Ezogabine","UGT1A4",54657
"DB04953","Ezogabine","UGT1A9",54600
"DB04953","Ezogabine","NAT2",10
"DB05015","Belinostat","HDAC1",3065
"DB05015","Belinostat","CYP2C8",1558
"DB05015","Belinostat","CYP2C9",1559
"DB05015","Belinostat","CYP1A2",1544
"DB05015","Belinostat","ABCB1",5243
"DB05246","Methsuximide","CACNA1G",8913
"DB05246","Methsuximide","CYP2C19",1557
"DB05316","Pimavanserin","HTR2A",3356
"DB05316","Pimavanserin","DRD2",1813
"DB05351","Dexlansoprazole","ATP4A",495
"DB05351","Dexlansoprazole","ATP4B",496
"DB05351","Dexlansoprazole","DDAH1",23576
"DB05351","Dexlansoprazole","CYP2C19",1557
"DB05351","Dexlansoprazole","CYP3A4",1576
"DB05521","Telaprevir","SLCO1B1",10599
"DB05521","Telaprevir","SLCO2B1",11309
"DB05521","Telaprevir","CYP3A4",1576
"DB05521","Telaprevir","CYP3A5",1577
"DB05521","Telaprevir","ABCB1",5243
"DB05521","Telaprevir","ALB",213
"DB05521","Telaprevir","ORM1",5004
"DB05541","Brivaracetam","SV2A",9900
"DB05541","Brivaracetam","SCN1A",6323
"DB05541","Brivaracetam","CYP3A4",1576
"DB05541","Brivaracetam","CYP2C19",1557
"DB05541","Brivaracetam","CYP2B6",1555
"DB05541","Brivaracetam","CYP2C9",1559
"DB05630","Sodium stibogluconate","TOP1",7150
"DB05812","Abiraterone","CYP17A1",1586
"DB05812","Abiraterone","CYP3A4",1576
"DB05812","Abiraterone","SULT2A1",6822
"DB05812","Abiraterone","CYP2D6",1565
"DB05812","Abiraterone","CYP2C8",1558
"DB05812","Abiraterone","CYP1A2",1544
"DB05812","Abiraterone","CYP2C19",1557
"DB05812","Abiraterone","CYP2C9",1559
"DB05812","Abiraterone","ABCC1",4363
"DB05812","Abiraterone","ALB",213
"DB05812","Abiraterone","ORM1",5004
"DB06016","Cariprazine","DRD3",1814
"DB06016","Cariprazine","DRD2",1813
"DB06016","Cariprazine","HTR1A",3350
"DB06016","Cariprazine","HTR2B",3357
"DB06016","Cariprazine","HTR2A",3356
"DB06016","Cariprazine","HRH1",3269
"DB06016","Cariprazine","CYP3A4",1576
"DB06016","Cariprazine","CYP2D6",1565
"DB06144","Sertindole","DRD2",1813
"DB06144","Sertindole","HTR2A",3356
"DB06144","Sertindole","HTR2C",3358
"DB06144","Sertindole","HTR6",3362
"DB06144","Sertindole","KCNH2",3757
"DB06144","Sertindole","ADRA1A",148
"DB06144","Sertindole","ADRA1B",147
"DB06144","Sertindole","ADRA1D",146
"DB06144","Sertindole","CYP2D6",1565
"DB06144","Sertindole","CYP3A4",1576
"DB06145","Spiramycin","CYP3A4",1576
"DB06147","Sulfathiazole","CYP19A1",1588
"DB06148","Mianserin","ADRA2A",150
"DB06148","Mianserin","HTR2A",3356
"DB06148","Mianserin","HTR2C",3358
"DB06148","Mianserin","HRH1",3269
"DB06148","Mianserin","SLC6A2",6530
"DB06148","Mianserin","SLC6A4",6532
"DB06148","Mianserin","HRH4",59340
"DB06148","Mianserin","HTR1A",3350
"DB06148","Mianserin","ADRA2C",152
"DB06148","Mianserin","HTR2B",3357
"DB06148","Mianserin","HTR1F",3355
"DB06148","Mianserin","ADRA2B",151
"DB06148","Mianserin","DRD3",1814
"DB06148","Mianserin","OPRK1",4986
"DB06148","Mianserin","SLC6A3",6531
"DB06148","Mianserin","HTR7",3363
"DB06148","Mianserin","DRD2",1813
"DB06148","Mianserin","HTR6",3362
"DB06148","Mianserin","ADRA1A",148
"DB06148","Mianserin","DRD1",1812
"DB06148","Mianserin","CYP2D6",1565
"DB06148","Mianserin","CYP3A4",1576
"DB06148","Mianserin","CYP1A2",1544
"DB06148","Mianserin","CYP2B6",1555
"DB06150","Sulfadimethoxine","CYP2C9",1559
"DB06151","Acetylcysteine","GSS",2937
"DB06151","Acetylcysteine","SLC7A11",23657
"DB06151","Acetylcysteine","ACY1",95
"DB06151","Acetylcysteine","IKBKB",3551
